,video,frame,Risk_Obj_feature,Risk_Obj_No
1923,000075,23,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 490.0, ""1"": 679.0}, ""y1"": {""0"": 395.0, ""1"": 400.0}, ""x2"": {""0"": 554.0, ""1"": 1016.0}, ""y2"": {""0"": 454.0, ""1"": 571.0}}",2
1924,000075,24,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 490.0, ""1"": 621.0}, ""y1"": {""0"": 395.0, ""1"": 399.0}, ""x2"": {""0"": 554.0, ""1"": 959.0}, ""y2"": {""0"": 454.0, ""1"": 561.0}}",2
1925,000075,25,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 490.0, ""1"": 601.0}, ""y1"": {""0"": 395.0, ""1"": 399.0}, ""x2"": {""0"": 554.0, ""1"": 904.0}, ""y2"": {""0"": 454.0, ""1"": 555.0}}",2
1926,000075,26,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 490.0, ""1"": 579.0}, ""y1"": {""0"": 395.0, ""1"": 399.0}, ""x2"": {""0"": 559.0, ""1"": 829.0}, ""y2"": {""0"": 458.0, ""1"": 531.0}}",2
1927,000075,27,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 490.0, ""1"": 566.0}, ""y1"": {""0"": 395.0, ""1"": 411.0}, ""x2"": {""0"": 560.0, ""1"": 812.0}, ""y2"": {""0"": 466.0, ""1"": 528.0}}",2
1928,000075,28,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 485.0, ""1"": 537.0}, ""y1"": {""0"": 395.0, ""1"": 411.0}, ""x2"": {""0"": 560.0, ""1"": 784.0}, ""y2"": {""0"": 466.0, ""1"": 516.0}}",2
1929,000075,29,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 490.0, ""1"": 536.0}, ""y1"": {""0"": 395.0, ""1"": 403.0}, ""x2"": {""0"": 559.0, ""1"": 755.0}, ""y2"": {""0"": 461.0, ""1"": 513.0}}",2
1930,000075,30,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 490.0, ""1"": 504.0}, ""y1"": {""0"": 395.0, ""1"": 403.0}, ""x2"": {""0"": 559.0, ""1"": 720.0}, ""y2"": {""0"": 458.0, ""1"": 498.0}}",2
1931,000075,31,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 481.0, ""1"": 499.0}, ""y1"": {""0"": 393.0, ""1"": 400.0}, ""x2"": {""0"": 560.0, ""1"": 699.0}, ""y2"": {""0"": 464.0, ""1"": 498.0}}",2
1932,000075,32,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 485.0, ""1"": 474.0}, ""y1"": {""0"": 395.0, ""1"": 399.0}, ""x2"": {""0"": 554.0, ""1"": 677.0}, ""y2"": {""0"": 458.0, ""1"": 486.0}}",2
1933,000075,33,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 471.0, ""1"": 467.0}, ""y1"": {""0"": 388.0, ""1"": 401.0}, ""x2"": {""0"": 561.0, ""1"": 665.0}, ""y2"": {""0"": 454.0, ""1"": 484.0}}",2
1934,000075,34,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 471.0, ""1"": 452.0}, ""y1"": {""0"": 388.0, ""1"": 399.0}, ""x2"": {""0"": 561.0, ""1"": 661.0}, ""y2"": {""0"": 454.0, ""1"": 480.0}}",2
1935,000075,35,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 456.0, ""1"": 446.0}, ""y1"": {""0"": 388.0, ""1"": 400.0}, ""x2"": {""0"": 546.0, ""1"": 655.0}, ""y2"": {""0"": 454.0, ""1"": 485.0}}",2
1936,000075,36,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 450.0, ""1"": 434.0}, ""y1"": {""0"": 387.0, ""1"": 405.0}, ""x2"": {""0"": 540.0, ""1"": 606.0}, ""y2"": {""0"": 453.0, ""1"": 479.0}}",2
1937,000075,37,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 446.0, ""1"": 442.0}, ""y1"": {""0"": 386.0, ""1"": 401.0}, ""x2"": {""0"": 536.0, ""1"": 642.0}, ""y2"": {""0"": 452.0, ""1"": 489.0}}",2
1938,000075,38,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 448.0, ""1"": 437.0}, ""y1"": {""0"": 383.0, ""1"": 403.0}, ""x2"": {""0"": 538.0, ""1"": 632.0}, ""y2"": {""0"": 449.0, ""1"": 486.0}}",2
1939,000075,39,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 451.0, ""1"": 442.0}, ""y1"": {""0"": 388.0, ""1"": 400.0}, ""x2"": {""0"": 532.0, ""1"": 619.0}, ""y2"": {""0"": 451.0, ""1"": 489.0}}",2
1940,000075,40,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 457.0, ""1"": 442.0}, ""y1"": {""0"": 394.0, ""1"": 408.0}, ""x2"": {""0"": 531.0, ""1"": 600.0}, ""y2"": {""0"": 445.0, ""1"": 493.0}}",2
1941,000075,41,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 444.0, ""1"": 456.0}, ""y1"": {""0"": 389.0, ""1"": 403.0}, ""x2"": {""0"": 524.0, ""1"": 594.0}, ""y2"": {""0"": 448.0, ""1"": 495.0}}",2
1942,000075,42,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 430.0, ""1"": 467.0}, ""y1"": {""0"": 389.0, ""1"": 401.0}, ""x2"": {""0"": 596.0, ""1"": 562.0}, ""y2"": {""0"": 466.0, ""1"": 503.0}}",2
1943,000075,43,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 432.0, ""1"": 464.0}, ""y1"": {""0"": 390.0, ""1"": 409.0}, ""x2"": {""0"": 599.0, ""1"": 561.0}, ""y2"": {""0"": 461.0, ""1"": 499.0}}",2
1944,000075,44,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 417.0, ""1"": 461.0}, ""y1"": {""0"": 396.0, ""1"": 406.0}, ""x2"": {""0"": 610.0, ""1"": 575.0}, ""y2"": {""0"": 468.0, ""1"": 499.0}}",2
1945,000075,45,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 425.0, ""1"": 466.0}, ""y1"": {""0"": 393.0, ""1"": 406.0}, ""x2"": {""0"": 605.0, ""1"": 575.0}, ""y2"": {""0"": 466.0, ""1"": 498.0}}",2
1946,000075,46,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 411.0, ""1"": 449.0}, ""y1"": {""0"": 391.0, ""1"": 405.0}, ""x2"": {""0"": 599.0, ""1"": 574.0}, ""y2"": {""0"": 469.0, ""1"": 505.0}}",2
1947,000075,47,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 414.0, ""1"": 455.0}, ""y1"": {""0"": 389.0, ""1"": 404.0}, ""x2"": {""0"": 595.0, ""1"": 567.0}, ""y2"": {""0"": 478.0, ""1"": 508.0}}",2
1948,000075,48,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 411.0, ""1"": 444.0}, ""y1"": {""0"": 393.0, ""1"": 405.0}, ""x2"": {""0"": 595.0, ""1"": 574.0}, ""y2"": {""0"": 476.0, ""1"": 508.0}}",2
1949,000075,49,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 411.0, ""1"": 442.0}, ""y1"": {""0"": 389.0, ""1"": 406.0}, ""x2"": {""0"": 599.0, ""1"": 570.0}, ""y2"": {""0"": 474.0, ""1"": 508.0}}",2
1950,000106,0,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 59.0, ""1"": 387.0}, ""y1"": {""0"": 300.0, ""1"": 306.0}, ""x2"": {""0"": 176.0, ""1"": 421.0}, ""y2"": {""0"": 349.0, ""1"": 343.0}}",2
1951,000106,1,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 59.0, ""1"": 387.0}, ""y1"": {""0"": 300.0, ""1"": 306.0}, ""x2"": {""0"": 176.0, ""1"": 421.0}, ""y2"": {""0"": 349.0, ""1"": 343.0}}",2
1952,000106,2,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 59.0, ""1"": 387.0}, ""y1"": {""0"": 300.0, ""1"": 306.0}, ""x2"": {""0"": 176.0, ""1"": 421.0}, ""y2"": {""0"": 349.0, ""1"": 343.0}}",2
1953,000106,3,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 59.0, ""1"": 387.0}, ""y1"": {""0"": 300.0, ""1"": 306.0}, ""x2"": {""0"": 176.0, ""1"": 421.0}, ""y2"": {""0"": 349.0, ""1"": 343.0}}",2
1954,000106,4,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 59.0, ""1"": 387.0}, ""y1"": {""0"": 300.0, ""1"": 306.0}, ""x2"": {""0"": 176.0, ""1"": 421.0}, ""y2"": {""0"": 349.0, ""1"": 343.0}}",2
1955,000106,5,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 59.0, ""1"": 387.0}, ""y1"": {""0"": 300.0, ""1"": 306.0}, ""x2"": {""0"": 176.0, ""1"": 421.0}, ""y2"": {""0"": 349.0, ""1"": 343.0}}",2
1956,000106,6,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 54.0, ""1"": 387.0}, ""y1"": {""0"": 300.0, ""1"": 306.0}, ""x2"": {""0"": 171.0, ""1"": 421.0}, ""y2"": {""0"": 349.0, ""1"": 343.0}}",2
1957,000106,7,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 54.0, ""1"": 387.0}, ""y1"": {""0"": 300.0, ""1"": 306.0}, ""x2"": {""0"": 171.0, ""1"": 421.0}, ""y2"": {""0"": 349.0, ""1"": 343.0}}",2
1958,000106,8,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 54.0, ""1"": 387.0}, ""y1"": {""0"": 300.0, ""1"": 306.0}, ""x2"": {""0"": 171.0, ""1"": 421.0}, ""y2"": {""0"": 349.0, ""1"": 343.0}}",2
1959,000106,9,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 54.0, ""1"": 387.0}, ""y1"": {""0"": 300.0, ""1"": 306.0}, ""x2"": {""0"": 171.0, ""1"": 421.0}, ""y2"": {""0"": 349.0, ""1"": 343.0}}",2
1960,000106,10,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 54.0, ""1"": 387.0}, ""y1"": {""0"": 300.0, ""1"": 306.0}, ""x2"": {""0"": 179.0, ""1"": 421.0}, ""y2"": {""0"": 356.0, ""1"": 343.0}}",2
1961,000106,11,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 54.0, ""1"": 387.0}, ""y1"": {""0"": 300.0, ""1"": 306.0}, ""x2"": {""0"": 181.0, ""1"": 421.0}, ""y2"": {""0"": 359.0, ""1"": 343.0}}",2
1962,000106,12,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 54.0, ""1"": 387.0}, ""y1"": {""0"": 300.0, ""1"": 306.0}, ""x2"": {""0"": 187.0, ""1"": 421.0}, ""y2"": {""0"": 363.0, ""1"": 343.0}}",2
1963,000106,13,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 59.0, ""1"": 384.0}, ""y1"": {""0"": 301.0, ""1"": 309.0}, ""x2"": {""0"": 186.0, ""1"": 418.0}, ""y2"": {""0"": 360.0, ""1"": 346.0}}",2
1964,000106,14,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 67.0, ""1"": 384.0}, ""y1"": {""0"": 300.0, ""1"": 309.0}, ""x2"": {""0"": 187.0, ""1"": 418.0}, ""y2"": {""0"": 365.0, ""1"": 346.0}}",2
1965,000106,15,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 74.0, ""1"": 384.0}, ""y1"": {""0"": 298.0, ""1"": 309.0}, ""x2"": {""0"": 196.0, ""1"": 418.0}, ""y2"": {""0"": 364.0, ""1"": 346.0}}",2
1966,000106,16,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 72.0, ""1"": 384.0}, ""y1"": {""0"": 304.0, ""1"": 309.0}, ""x2"": {""0"": 197.0, ""1"": 418.0}, ""y2"": {""0"": 363.0, ""1"": 346.0}}",2
1967,000106,17,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 62.0, ""1"": 381.0}, ""y1"": {""0"": 301.0, ""1"": 309.0}, ""x2"": {""0"": 205.0, ""1"": 418.0}, ""y2"": {""0"": 365.0, ""1"": 350.0}}",2
1968,000106,18,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 65.0, ""1"": 381.0}, ""y1"": {""0"": 305.0, ""1"": 309.0}, ""x2"": {""0"": 215.0, ""1"": 418.0}, ""y2"": {""0"": 369.0, ""1"": 350.0}}",2
1969,000106,19,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 76.0, ""1"": 381.0}, ""y1"": {""0"": 306.0, ""1"": 309.0}, ""x2"": {""0"": 221.0, ""1"": 418.0}, ""y2"": {""0"": 374.0, ""1"": 350.0}}",2
1970,000106,20,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 62.0, ""1"": 381.0}, ""y1"": {""0"": 301.0, ""1"": 309.0}, ""x2"": {""0"": 225.0, ""1"": 418.0}, ""y2"": {""0"": 369.0, ""1"": 350.0}}",2
1971,000106,21,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 75.0, ""1"": 378.0}, ""y1"": {""0"": 293.0, ""1"": 312.0}, ""x2"": {""0"": 227.0, ""1"": 415.0}, ""y2"": {""0"": 380.0, ""1"": 353.0}}",2
1972,000106,22,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 76.0, ""1"": 374.0}, ""y1"": {""0"": 300.0, ""1"": 312.0}, ""x2"": {""0"": 242.0, ""1"": 415.0}, ""y2"": {""0"": 373.0, ""1"": 354.0}}",2
1973,000106,23,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 74.0, ""1"": 374.0}, ""y1"": {""0"": 294.0, ""1"": 312.0}, ""x2"": {""0"": 246.0, ""1"": 415.0}, ""y2"": {""0"": 375.0, ""1"": 354.0}}",2
1974,000106,24,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 81.0, ""1"": 369.0}, ""y1"": {""0"": 290.0, ""1"": 312.0}, ""x2"": {""0"": 250.0, ""1"": 415.0}, ""y2"": {""0"": 375.0, ""1"": 358.0}}",2
1975,000106,25,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 86.0, ""1"": 366.0}, ""y1"": {""0"": 286.0, ""1"": 312.0}, ""x2"": {""0"": 261.0, ""1"": 412.0}, ""y2"": {""0"": 379.0, ""1"": 358.0}}",2
1976,000106,26,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 110.0, ""1"": 358.0}, ""y1"": {""0"": 295.0, ""1"": 312.0}, ""x2"": {""0"": 270.0, ""1"": 404.0}, ""y2"": {""0"": 373.0, ""1"": 358.0}}",2
1977,000106,27,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 112.0, ""1"": 358.0}, ""y1"": {""0"": 298.0, ""1"": 312.0}, ""x2"": {""0"": 271.0, ""1"": 404.0}, ""y2"": {""0"": 378.0, ""1"": 358.0}}",2
1978,000106,28,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 114.0, ""1"": 352.0}, ""y1"": {""0"": 284.0, ""1"": 312.0}, ""x2"": {""0"": 282.0, ""1"": 405.0}, ""y2"": {""0"": 380.0, ""1"": 358.0}}",2
1979,000106,29,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 119.0, ""1"": 352.0}, ""y1"": {""0"": 288.0, ""1"": 312.0}, ""x2"": {""0"": 287.0, ""1"": 405.0}, ""y2"": {""0"": 385.0, ""1"": 358.0}}",2
1980,000106,30,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 116.0, ""1"": 346.0}, ""y1"": {""0"": 284.0, ""1"": 312.0}, ""x2"": {""0"": 299.0, ""1"": 405.0}, ""y2"": {""0"": 383.0, ""1"": 358.0}}",2
1981,000106,31,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 112.0, ""1"": 346.0}, ""y1"": {""0"": 281.0, ""1"": 312.0}, ""x2"": {""0"": 309.0, ""1"": 405.0}, ""y2"": {""0"": 379.0, ""1"": 358.0}}",2
1982,000106,32,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 134.0, ""1"": 342.0}, ""y1"": {""0"": 288.0, ""1"": 312.0}, ""x2"": {""0"": 317.0, ""1"": 401.0}, ""y2"": {""0"": 386.0, ""1"": 358.0}}",2
1983,000106,33,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 119.0, ""1"": 336.0}, ""y1"": {""0"": 279.0, ""1"": 312.0}, ""x2"": {""0"": 327.0, ""1"": 395.0}, ""y2"": {""0"": 383.0, ""1"": 358.0}}",2
1984,000106,34,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 159.0, ""1"": 336.0}, ""y1"": {""0"": 274.0, ""1"": 312.0}, ""x2"": {""0"": 342.0, ""1"": 392.0}, ""y2"": {""0"": 380.0, ""1"": 358.0}}",2
1985,000106,35,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 165.0, ""1"": 336.0}, ""y1"": {""0"": 279.0, ""1"": 312.0}, ""x2"": {""0"": 345.0, ""1"": 392.0}, ""y2"": {""0"": 384.0, ""1"": 358.0}}",2
1986,000106,36,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 184.0, ""1"": 336.0}, ""y1"": {""0"": 280.0, ""1"": 312.0}, ""x2"": {""0"": 365.0, ""1"": 392.0}, ""y2"": {""0"": 385.0, ""1"": 358.0}}",2
1987,000106,37,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 179.0, ""1"": 336.0}, ""y1"": {""0"": 291.0, ""1"": 312.0}, ""x2"": {""0"": 364.0, ""1"": 392.0}, ""y2"": {""0"": 389.0, ""1"": 358.0}}",2
1988,000106,38,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 186.0}, ""y1"": {""0"": 285.0}, ""x2"": {""0"": 387.0}, ""y2"": {""0"": 384.0}}",1
1989,000106,39,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 211.0}, ""y1"": {""0"": 285.0}, ""x2"": {""0"": 394.0}, ""y2"": {""0"": 384.0}}",1
1990,000106,40,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 220.0}, ""y1"": {""0"": 285.0}, ""x2"": {""0"": 409.0}, ""y2"": {""0"": 384.0}}",1
1991,000106,41,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 231.0}, ""y1"": {""0"": 285.0}, ""x2"": {""0"": 420.0}, ""y2"": {""0"": 384.0}}",1
1992,000106,42,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 249.0}, ""y1"": {""0"": 285.0}, ""x2"": {""0"": 438.0}, ""y2"": {""0"": 384.0}}",1
1993,000106,43,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 257.0}, ""y1"": {""0"": 286.0}, ""x2"": {""0"": 446.0}, ""y2"": {""0"": 385.0}}",1
1994,000106,44,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 284.0, ""1"": 246.0}, ""y1"": {""0"": 286.0, ""1"": 304.0}, ""x2"": {""0"": 466.0, ""1"": 325.0}, ""y2"": {""0"": 385.0, ""1"": 375.0}}",2
1995,000106,45,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 300.0, ""1"": 252.0}, ""y1"": {""0"": 291.0, ""1"": 305.0}, ""x2"": {""0"": 472.0, ""1"": 329.0}, ""y2"": {""0"": 387.0, ""1"": 373.0}}",2
1996,000106,46,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 299.0, ""1"": 261.0}, ""y1"": {""0"": 291.0, ""1"": 303.0}, ""x2"": {""0"": 480.0, ""1"": 332.0}, ""y2"": {""0"": 389.0, ""1"": 381.0}}",2
1997,000106,47,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 297.0, ""1"": 251.0}, ""y1"": {""0"": 295.0, ""1"": 298.0}, ""x2"": {""0"": 489.0, ""1"": 321.0}, ""y2"": {""0"": 391.0, ""1"": 384.0}}",2
1998,000106,48,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 305.0, ""1"": 251.0}, ""y1"": {""0"": 279.0, ""1"": 291.0}, ""x2"": {""0"": 489.0, ""1"": 330.0}, ""y2"": {""0"": 388.0, ""1"": 380.0}}",2
1999,000106,49,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 340.0, ""1"": 254.0}, ""y1"": {""0"": 283.0, ""1"": 290.0}, ""x2"": {""0"": 494.0, ""1"": 346.0}, ""y2"": {""0"": 385.0, ""1"": 385.0}}",2
2000,000012,0,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 461.0}, ""y1"": {""0"": 431.0}, ""x2"": {""0"": 486.0}, ""y2"": {""0"": 464.0}}",1
2001,000012,1,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 456.0}, ""y1"": {""0"": 431.0}, ""x2"": {""0"": 481.0}, ""y2"": {""0"": 464.0}}",1
2002,000012,2,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 447.0}, ""y1"": {""0"": 431.0}, ""x2"": {""0"": 472.0}, ""y2"": {""0"": 464.0}}",1
2003,000012,3,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 443.0}, ""y1"": {""0"": 433.0}, ""x2"": {""0"": 468.0}, ""y2"": {""0"": 466.0}}",1
2004,000012,4,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 435.0}, ""y1"": {""0"": 433.0}, ""x2"": {""0"": 460.0}, ""y2"": {""0"": 466.0}}",1
2005,000012,5,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 419.0}, ""y1"": {""0"": 431.0}, ""x2"": {""0"": 457.0}, ""y2"": {""0"": 464.0}}",1
2006,000012,6,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 419.0}, ""y1"": {""0"": 431.0}, ""x2"": {""0"": 457.0}, ""y2"": {""0"": 464.0}}",1
2007,000012,7,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 407.0}, ""y1"": {""0"": 432.0}, ""x2"": {""0"": 448.0}, ""y2"": {""0"": 472.0}}",1
2008,000012,8,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 396.0}, ""y1"": {""0"": 432.0}, ""x2"": {""0"": 445.0}, ""y2"": {""0"": 479.0}}",1
2009,000012,9,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 389.0}, ""y1"": {""0"": 432.0}, ""x2"": {""0"": 438.0}, ""y2"": {""0"": 479.0}}",1
2010,000012,10,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 382.0}, ""y1"": {""0"": 439.0}, ""x2"": {""0"": 431.0}, ""y2"": {""0"": 479.0}}",1
2011,000012,11,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 377.0}, ""y1"": {""0"": 435.0}, ""x2"": {""0"": 430.0}, ""y2"": {""0"": 482.0}}",1
2012,000012,12,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 369.0}, ""y1"": {""0"": 435.0}, ""x2"": {""0"": 422.0}, ""y2"": {""0"": 482.0}}",1
2013,000012,13,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 360.0}, ""y1"": {""0"": 434.0}, ""x2"": {""0"": 413.0}, ""y2"": {""0"": 481.0}}",1
2014,000012,14,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 344.0}, ""y1"": {""0"": 433.0}, ""x2"": {""0"": 409.0}, ""y2"": {""0"": 482.0}}",1
2015,000012,15,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 334.0}, ""y1"": {""0"": 430.0}, ""x2"": {""0"": 411.0}, ""y2"": {""0"": 484.0}}",1
2016,000012,16,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 317.0}, ""y1"": {""0"": 428.0}, ""x2"": {""0"": 399.0}, ""y2"": {""0"": 480.0}}",1
2017,000012,17,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 303.0}, ""y1"": {""0"": 428.0}, ""x2"": {""0"": 400.0}, ""y2"": {""0"": 480.0}}",1
2018,000012,18,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 293.0}, ""y1"": {""0"": 428.0}, ""x2"": {""0"": 394.0}, ""y2"": {""0"": 483.0}}",1
2019,000012,19,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 278.0}, ""y1"": {""0"": 428.0}, ""x2"": {""0"": 395.0}, ""y2"": {""0"": 486.0}}",1
2020,000012,20,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 268.0}, ""y1"": {""0"": 424.0}, ""x2"": {""0"": 397.0}, ""y2"": {""0"": 493.0}}",1
2021,000012,21,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 246.0}, ""y1"": {""0"": 424.0}, ""x2"": {""0"": 397.0}, ""y2"": {""0"": 499.0}}",1
2022,000012,22,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 233.0}, ""y1"": {""0"": 424.0}, ""x2"": {""0"": 397.0}, ""y2"": {""0"": 499.0}}",1
2023,000012,23,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 223.0}, ""y1"": {""0"": 421.0}, ""x2"": {""0"": 398.0}, ""y2"": {""0"": 510.0}}",1
2024,000012,24,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 203.0}, ""y1"": {""0"": 421.0}, ""x2"": {""0"": 425.0}, ""y2"": {""0"": 510.0}}",1
2025,000012,25,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 185.0}, ""y1"": {""0"": 412.0}, ""x2"": {""0"": 426.0}, ""y2"": {""0"": 519.0}}",1
2026,000012,26,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 168.0}, ""y1"": {""0"": 409.0}, ""x2"": {""0"": 457.0}, ""y2"": {""0"": 535.0}}",1
2027,000012,27,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 147.0}, ""y1"": {""0"": 406.0}, ""x2"": {""0"": 484.0}, ""y2"": {""0"": 550.0}}",1
2028,000012,28,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 111.0}, ""y1"": {""0"": 396.0}, ""x2"": {""0"": 520.0}, ""y2"": {""0"": 565.0}}",1
2029,000012,29,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 61.0}, ""y1"": {""0"": 375.0}, ""x2"": {""0"": 567.0}, ""y2"": {""0"": 592.0}}",1
2030,000012,30,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 4.0}, ""y1"": {""0"": 350.0}, ""x2"": {""0"": 686.0}, ""y2"": {""0"": 675.0}}",1
2031,000012,31,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 3.0}, ""y1"": {""0"": 320.0}, ""x2"": {""0"": 797.0}, ""y2"": {""0"": 717.0}}",1
2032,000012,32,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 3.0}, ""y1"": {""0"": 320.0}, ""x2"": {""0"": 1077.0}, ""y2"": {""0"": 717.0}}",1
